corpus_id,translation,book,chapter,chapter_date,header,verse,text,text_raw
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",2,"Behold it pleaseth me, that you have come up hither;","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Behold it pleaseth me, that you have come up hither;"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",3,"But with some I am not well pleased, for they will not open their mouths, but hide the talent which I have given unto them, because of the fear of man.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. But with some I am not well pleased, for they will not open their mouths, but hide the talent which I have given unto them, because of the fear of man."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",4,"Wo unto such, for mine anger is kindled against them.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Wo unto such, for mine anger is kindled against them."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",5,"And it shall come to pass, if they are not more faithful unto me, it shall be taken away, even that which they have, for I the Lord ruleth in the heavens above, and among the armies of the earth;","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And it shall come to pass, if they are not more faithful unto me, it shall be taken away, even that which they have, for I the Lord ruleth in the heavens above, and among the armies of the earth;"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",6,"And in the day when I shall make up my jewels, all men shall know what it is that bespeaketh the power of God.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And in the day when I shall make up my jewels, all men shall know what it is that bespeaketh the power of God."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",7,But verily I will speak unto you concerning your journey unto the land from whence you came.,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. But verily I will speak unto you concerning your journey unto the land from whence you came."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",8,"Let there be a craft made, or bought, as seemeth you good, it mattereth not unto me, and take your journey speedily for the place which is called St. Louis.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Let there be a craft made, or bought, as seemeth you good, it mattereth not unto me, and take your journey speedily for the place which is called St. Louis."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",9,"And from thence let my servants Sidney and Joseph and Oliver, take their journey for Cincinnati:","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And from thence let my servants Sidney and Joseph and Oliver, take their journey for Cincinnati:"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",10,"And in this place let them lift up their voice, and declare my word with loud voices, without wrath or doubting, lifting up holy hands upon them.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And in this place let them lift up their voice, and declare my word with loud voices, without wrath or doubting, lifting up holy hands upon them."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",11,"For I am able to make you holy, and your sins are forgiven you.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. For I am able to make you holy, and your sins are forgiven you."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",12,"And let the residue take their journey from St. Louis, two by two, and preach the word, not in haste, among the congregations of the wicked, until they return to the churches from whence they came.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And let the residue take their journey from St. Louis, two by two, and preach the word, not in haste, among the congregations of the wicked, until they return to the churches from whence they came."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",13,And all this for the good of the churches; for this intent have I sent them.,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And all this for the good of the churches; for this intent have I sent them."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",14,"And let my servant Edward impart of the money which I have given him, a portion unto mine elders, which are commanded to return: and he that is able, let him return it by the way of the agent, and he that is not, of him it is not required.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And let my servant Edward impart of the money which I have given him, a portion unto mine elders, which are commanded to return: and he that is able, let him return it by the way of the agent, and he that is not, of him it is not required."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",15,And now I speak of the residue which are to come unto this land.,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And now I speak of the residue which are to come unto this land."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",16,Behold they have been sent to preach my gospel among the congregations of the wicked:,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Behold they have been sent to preach my gospel among the congregations of the wicked:"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",17,"Wherefore, I give unto them a commandment, thus:","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Wherefore, I give unto them a commandment, thus:"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",18,Thou shalt not idle away thy time:,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Thou shalt not idle away thy time:"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",19,Neither shalt thou bury thy talent that it may not be known.,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Neither shalt thou bury thy talent that it may not be known."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",20,"And after thou hast come up unto the land of Zion, and hast proclaimed my word, thou shalt speedily return proclaiming the word among the congregations of the wicked.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And after thou hast come up unto the land of Zion, and hast proclaimed my word, thou shalt speedily return proclaiming the word among the congregations of the wicked."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",21,"Not in haste, neither in wrath, nor with strife:","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Not in haste, neither in wrath, nor with strife:"
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",22,"And shake off the dust of thy feet against those who receive thee not, not in their presence, lest thou provoke them, but in secret, and wash thy feet as a testimony against them in the day of judgment.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And shake off the dust of thy feet against those who receive thee not, not in their presence, lest thou provoke them, but in secret, and wash thy feet as a testimony against them in the day of judgment."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",23,"Behold this is sufficient for you, and the will of him who hath sent you.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. Behold this is sufficient for you, and the will of him who hath sent you."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",24,"And by the mouth of my servant Joseph, it shall be made known concerning Sidney and Oliver.","[edit] A Revelation to the elders of the church, given in Zion, August, 1831. And by the mouth of my servant Joseph, it shall be made known concerning Sidney and Oliver."
BOC,1833,Book of Commandments,61,August 1831,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831.",25,The residue hereafter; even so: Amen.,"[edit] A Revelation to the elders of the church, given in Zion, August, 1831. The residue hereafter; even so: Amen."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",1,"Behold, and hearken unto my voice of him who has all power, who is from everlasting to everlasting, even Alpha and Omega, the beginning and the end.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Behold, and hearken unto my voice of him who has all power, who is from everlasting to everlasting, even Alpha and Omega, the beginning and the end."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",2,"Behold, verily thus saith the Lord unto you O ye elders of my church, who are assembled upon this spot, whose sins are now forgiven you, for I the Lord forgiveth sins, and am merciful unto those who confess their sins with humble hearts:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Behold, verily thus saith the Lord unto you O ye elders of my church, who are assembled upon this spot, whose sins are now forgiven you, for I the Lord forgiveth sins, and am merciful unto those who confess their sins with humble hearts:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",3,"But verily I say unto you, that it is not needful for this whole company of mine elders, to be moving swiftly upon the waters, whilst the inhabitants on either side are perishing in unbelief:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. But verily I say unto you, that it is not needful for this whole company of mine elders, to be moving swiftly upon the waters, whilst the inhabitants on either side are perishing in unbelief:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",4,"Nevertheless, I suffered it that ye might bear record:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Nevertheless, I suffered it that ye might bear record:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",5,"Behold there are many dangers upon the waters and more especially hereafter, for I the Lord have decreed, in mine anger, many destructions upon the waters;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Behold there are many dangers upon the waters and more especially hereafter, for I the Lord have decreed, in mine anger, many destructions upon the waters;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",6,"Yea, and especially upon these waters;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Yea, and especially upon these waters;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",7,"Nevertheless, all flesh is in mine hand, and he that is faithful among you, shall not perish by the waters.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Nevertheless, all flesh is in mine hand, and he that is faithful among you, shall not perish by the waters."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",8,Wherefore it is expedient that my servant Sidney (G.) and my servant William be in haste upon their errand and mission:,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Wherefore it is expedient that my servant Sidney (G.) and my servant William be in haste upon their errand and mission:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",9,"Nevertheless I would not suffer that ye should part until you are chastened for all your sins, that you might be one;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Nevertheless I would not suffer that ye should part until you are chastened for all your sins, that you might be one;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",10,That you might not perish in wickedness;,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. That you might not perish in wickedness;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",11,"But now verily I say, it behooveth me that ye should part: wherefore let my servants Sidney and William, take their former company, and let them take their journey in haste that they may fill their mission, and through faith they shall overcome;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. But now verily I say, it behooveth me that ye should part: wherefore let my servants Sidney and William, take their former company, and let them take their journey in haste that they may fill their mission, and through faith they shall overcome;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",12,"And inasmuch as they are faithful, they shall be preserved, and I the Lord will be with them.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And inasmuch as they are faithful, they shall be preserved, and I the Lord will be with them."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",13,And let the residue take that which is needful for clothing.,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And let the residue take that which is needful for clothing."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",14,"Let my servant Sidney take that which is not needful with him, as you shall agree.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Let my servant Sidney take that which is not needful with him, as you shall agree."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",15,"And now behold, for your good I gave unto you a commandment concerning these things; and I the Lord will reason with you as with men in days of old.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And now behold, for your good I gave unto you a commandment concerning these things; and I the Lord will reason with you as with men in days of old."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",16,"Behold I the Lord in the beginning, blessed the waters, but in the last days by the mouth of my servant John, I cursed the waters:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Behold I the Lord in the beginning, blessed the waters, but in the last days by the mouth of my servant John, I cursed the waters:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",17,"Wherefore, the days will come that no flesh shall be safe upon the waters, and it shall be said in days to come, that none is able to go up to the land of Zion, upon the waters, but he that is upright in heart.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Wherefore, the days will come that no flesh shall be safe upon the waters, and it shall be said in days to come, that none is able to go up to the land of Zion, upon the waters, but he that is upright in heart."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",18,"And, as I the Lord in the beginning cursed the land, even so in the last days have I blessed it, in its time, for the use of my saints, that they may partake the fatness thereof.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And, as I the Lord in the beginning cursed the land, even so in the last days have I blessed it, in its time, for the use of my saints, that they may partake the fatness thereof."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",19,"And now I give unto you a commandment, and what I say unto one I say unto all, that you shall forewarn your brethren concerning these waters, that they come not in journeying upon them, lest their faith fail and they are caught in her snares:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And now I give unto you a commandment, and what I say unto one I say unto all, that you shall forewarn your brethren concerning these waters, that they come not in journeying upon them, lest their faith fail and they are caught in her snares:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",20,"I the Lord have decreed, and the destroyer rideth upon the face thereof, and I revoke not the decree:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. I the Lord have decreed, and the destroyer rideth upon the face thereof, and I revoke not the decree:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",21,"I the Lord was angry with you yesterday, but today my anger is turned away:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. I the Lord was angry with you yesterday, but today my anger is turned away:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",22,"Wherefore let those concerning whom I have spoken, that should take their journey in haste:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Wherefore let those concerning whom I have spoken, that should take their journey in haste:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",23,"Again I say unto you, let them take their journey in haste, and it mattereth not unto me, after a little, if it so be that they fill their mission, whether they go by water or by land:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Again I say unto you, let them take their journey in haste, and it mattereth not unto me, after a little, if it so be that they fill their mission, whether they go by water or by land:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",24,"Let this be as it is made known unto them according to their judgments, hereafter.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Let this be as it is made known unto them according to their judgments, hereafter."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",25,"And now, concerning my servants Sidney, and Joseph, and Oliver, let them come not again upon the waters, save it be upon the canal, while journeying unto their homes, or in other words they shall not come upon the waters to journey, save upon the canal.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And now, concerning my servants Sidney, and Joseph, and Oliver, let them come not again upon the waters, save it be upon the canal, while journeying unto their homes, or in other words they shall not come upon the waters to journey, save upon the canal."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",26,"Behold I the Lord have appointed a way for the journeying of my saints, and behold this is the way:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Behold I the Lord have appointed a way for the journeying of my saints, and behold this is the way:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",27,"That after they leave the canal, they shall journey by land, inasmuch as they are commanded to journey and go up unto the land of Zion; and they shall do like unto the children of Israel, pitching their tents by the way.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. That after they leave the canal, they shall journey by land, inasmuch as they are commanded to journey and go up unto the land of Zion; and they shall do like unto the children of Israel, pitching their tents by the way."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",28,"And behold this commandment, you shall give unto all your brethren: nevertheless unto whom it is given power to command the waters, unto him it is given by the Spirit to know all his ways:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And behold this commandment, you shall give unto all your brethren: nevertheless unto whom it is given power to command the waters, unto him it is given by the Spirit to know all his ways:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",29,"Wherefore let him do as the Spirit of the living God commandeth him, whether upon the land or upon the waters, as it remaineth with me to do hereafter;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Wherefore let him do as the Spirit of the living God commandeth him, whether upon the land or upon the waters, as it remaineth with me to do hereafter;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",30,"And unto you it is given the course for the saints, or the way for the saints of the camp of the Lord, to journey.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And unto you it is given the course for the saints, or the way for the saints of the camp of the Lord, to journey."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",31,"And again, verily I say unto you, my servants Sidney, and Joseph, and Oliver, shall not open their mouths in the congregations of the wicked, until they arrive in Cincinnati;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And again, verily I say unto you, my servants Sidney, and Joseph, and Oliver, shall not open their mouths in the congregations of the wicked, until they arrive in Cincinnati;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",32,And in that place they shall lift up their voices unto God against that people.,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And in that place they shall lift up their voices unto God against that people."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",33,"Yea, unto him whose anger is kindled against their wickedness; a people which is well nigh ripened for destruction;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Yea, unto him whose anger is kindled against their wickedness; a people which is well nigh ripened for destruction;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",34,"And from thence let them journey for the congregations of their brethren, for their labors, even now, are wanted more abundantly among them, than among the congregations of the wicked.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And from thence let them journey for the congregations of their brethren, for their labors, even now, are wanted more abundantly among them, than among the congregations of the wicked."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",35,"And now concerning the residue, let them journey and declare the word among the congregations of the wicked, inasmuch as it is given, and inasmuch as they do this they shall rid their garments, and they shall be spotless before me;","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And now concerning the residue, let them journey and declare the word among the congregations of the wicked, inasmuch as it is given, and inasmuch as they do this they shall rid their garments, and they shall be spotless before me;"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",36,"And let them journey together, or two by two, as seemeth them good, only let my servant Reynolds, and my servant Samuel, with whom I am well pleased, be not separated until they return to their homes, and this for a wise purpose in me.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And let them journey together, or two by two, as seemeth them good, only let my servant Reynolds, and my servant Samuel, with whom I am well pleased, be not separated until they return to their homes, and this for a wise purpose in me."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",37,"And now verily I say unto you, and what I say unto one I say unto all, be of good cheer little children for I am in your midst, and I have not forsaken you, and inasmuch as you have humbled yourselves before me, the blessings of the kingdom are yours:","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. And now verily I say unto you, and what I say unto one I say unto all, be of good cheer little children for I am in your midst, and I have not forsaken you, and inasmuch as you have humbled yourselves before me, the blessings of the kingdom are yours:"
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",38,"Gird up your loins and be watchful, and be sober, looking forth for the coming of the Son of man, for he cometh in an hour you think not.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Gird up your loins and be watchful, and be sober, looking forth for the coming of the Son of man, for he cometh in an hour you think not."
BOC,1833,Book of Commandments,62,August 1831,"[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831.",39,"Pray always that you enter not into temptation, that you may abide the day of his coming, whether in life or in death; even so: Amen.","[edit] A Revelation to eleven elders, given upon the bank of the Missouri river, August, 1831. Pray always that you enter not into temptation, that you may abide the day of his coming, whether in life or in death; even so: Amen."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",1,"Behold and hearken, O ye elders of my church, saith the Lord your God; even Jesus Christ, your advocate who knoweth the weakness of man and how to succor them who are tempted:","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Behold and hearken, O ye elders of my church, saith the Lord your God; even Jesus Christ, your advocate who knoweth the weakness of man and how to succor them who are tempted:"
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",2,And verily mine eyes are upon those who have not as yet gone up unto the land of Zion:,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. And verily mine eyes are upon those who have not as yet gone up unto the land of Zion:"
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",3,Wherefore your mission is not yet full:,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Wherefore your mission is not yet full:"
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",4,"Nevertheless ye are blessed, for the testimony which ye have borne, is recorded in heaven for the angels to look upon, and they rejoice over you; and your sins are forgiven you.","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Nevertheless ye are blessed, for the testimony which ye have borne, is recorded in heaven for the angels to look upon, and they rejoice over you; and your sins are forgiven you."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",5,And now continue your journey.,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. And now continue your journey."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",6,"Assemble yourselves upon the land of Zion, and hold a meeting and rejoice together, and offer a sacrament unto the Most High;","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Assemble yourselves upon the land of Zion, and hold a meeting and rejoice together, and offer a sacrament unto the Most High;"
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",7,And then you may return to bear record;,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. And then you may return to bear record;"
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",8,"Yea, even all together, or two by two, as seemeth you good;","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Yea, even all together, or two by two, as seemeth you good;"
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",9,"It mattereth not unto me, only be faithful, and declare glad tidings unto the inhabitants of the earth, or among the congregations of the wicked.","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. It mattereth not unto me, only be faithful, and declare glad tidings unto the inhabitants of the earth, or among the congregations of the wicked."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",10,"Behold I the Lord have brought you together that the promise might be fulfilled, that the faithful among you should be preserved and rejoice together in the land of Missouri.","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Behold I the Lord have brought you together that the promise might be fulfilled, that the faithful among you should be preserved and rejoice together in the land of Missouri."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",11,"I the Lord promised the faithful, and cannot lie.","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. I the Lord promised the faithful, and cannot lie."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",12,"I the Lord am willing, if any among you desireth to ride upon horses, or upon mules, or in chariots, shall receive this blessing, if he receive it from the hand of the Lord, with a thankful heart in all things.","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. I the Lord am willing, if any among you desireth to ride upon horses, or upon mules, or in chariots, shall receive this blessing, if he receive it from the hand of the Lord, with a thankful heart in all things."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",13,These things remain with you to do according to judgment and the directions of the Spirit.,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. These things remain with you to do according to judgment and the directions of the Spirit."
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",14,Behold the kingdom is yours.,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. Behold the kingdom is yours."
