Source,Target,Weight,Type
Isaiah_28,Isaiah_16,5,undirected
Isaiah_28,Isaiah_17,1,undirected
Isaiah_28,Isaiah_22,8,undirected
Isaiah_28,Isaiah_24,6,undirected
Isaiah_28,Isaiah_25,2,undirected
Isaiah_28,Isaiah_27,1,undirected
Isaiah_28,Isaiah_3,14,undirected
Isaiah_28,Isaiah_30,33,undirected
Isaiah_28,Isaiah_31,7,undirected
Isaiah_28,Isaiah_32,3,undirected
Isaiah_28,Isaiah_40,16,undirected
Isaiah_28,Isaiah_42,2,undirected
Isaiah_28,Isaiah_58,2,undirected
Isaiah_28,Isaiah_59,3,undirected
Isaiah_28,Isaiah_6,6,undirected
Isaiah_28,Isaiah_65,3,undirected
Isaiah_28,Isaiah_8,12,undirected
Isaiah_28,Jeremiah_31,1,undirected
Isaiah_28,Job_20,3,undirected
Isaiah_28,Job_21,3,undirected
Isaiah_28,Job_27,2,undirected
Isaiah_28,Job_41,4,undirected
Isaiah_28,Job_6,2,undirected
Isaiah_28,Psalms_118,1,undirected
Isaiah_28,Psalms_95,1,undirected
Isaiah_29,Amos_3,2,undirected
Isaiah_29,Ezekiel_17,1,undirected
Isaiah_29,Ezekiel_2,2,undirected
Isaiah_29,Ezekiel_27,6,undirected
Isaiah_29,Isaiah_1,2,undirected
Isaiah_29,Isaiah_10,1,undirected
Isaiah_29,Isaiah_16,12,undirected
Isaiah_29,Isaiah_19,11,undirected
Isaiah_29,Isaiah_30,10,undirected
Isaiah_29,Isaiah_31,4,undirected
Isaiah_29,Isaiah_40,11,undirected
Isaiah_29,Isaiah_5,36,undirected
Isaiah_29,Isaiah_59,2,undirected
Isaiah_29,Isaiah_6,2,undirected
Isaiah_29,Isaiah_66,2,undirected
Isaiah_29,Jeremiah_10,5,undirected
Isaiah_29,Jeremiah_30,6,undirected
Isaiah_29,Jeremiah_48,1,undirected
Isaiah_29,Job_12,2,undirected
Isaiah_29,Job_17,3,undirected
Isaiah_29,Job_33,1,undirected
Isaiah_29,Job_4,1,undirected
Isaiah_29,Psalms_107,1,undirected
Isaiah_3,1 Samuel_8,2,undirected
Isaiah_3,Amos_2,7,undirected
Isaiah_3,Amos_6,5,undirected
Isaiah_3,Amos_8,2,undirected
Isaiah_3,Amos_9,15,undirected
Isaiah_3,Ezekiel_10,1,undirected
Isaiah_3,Ezekiel_2,2,undirected
Isaiah_3,Ezekiel_24,1,undirected
Isaiah_3,Ezekiel_27,4,undirected
Isaiah_3,Ezekiel_4,16,undirected
Isaiah_3,Ezekiel_43,1,undirected
Isaiah_3,Ezekiel_44,3,undirected
Isaiah_3,Ezekiel_45,1,undirected
Isaiah_3,Ezekiel_48,1,undirected
Isaiah_3,Hosea_1,2,undirected
Isaiah_3,Hosea_10,2,undirected
Isaiah_3,Hosea_4,23,undirected
Isaiah_3,Hosea_5,2,undirected
Isaiah_3,Isaiah_1,10,undirected
Isaiah_3,Isaiah_10,4,undirected
Isaiah_3,Isaiah_11,6,undirected
Isaiah_3,Isaiah_13,35,undirected
Isaiah_3,Isaiah_19,27,undirected
Isaiah_3,Isaiah_2,11,undirected
Isaiah_3,Isaiah_20,4,undirected
Isaiah_3,Isaiah_21,7,undirected
Isaiah_3,Isaiah_22,15,undirected
Isaiah_3,Isaiah_27,2,undirected
Isaiah_3,Isaiah_28,14,undirected
Isaiah_3,Isaiah_30,4,undirected
Isaiah_3,Isaiah_31,11,undirected
Isaiah_3,Isaiah_35,8,undirected
Isaiah_3,Isaiah_4,12,undirected
Isaiah_3,Isaiah_5,7,undirected
Isaiah_3,Isaiah_56,1,undirected
Isaiah_3,Isaiah_58,5,undirected
Isaiah_3,Isaiah_6,16,undirected
Isaiah_3,Isaiah_61,4,undirected
Isaiah_3,Isaiah_7,9,undirected
Isaiah_3,Isaiah_8,19,undirected
Isaiah_3,Isaiah_9,10,undirected
Isaiah_3,Jeremiah_1,5,undirected
Isaiah_3,Jeremiah_12,10,undirected
Isaiah_3,Jeremiah_20,11,undirected
Isaiah_3,Jeremiah_25,1,undirected
Isaiah_3,Jeremiah_31,3,undirected
Isaiah_3,Jeremiah_46,3,undirected
Isaiah_3,Jeremiah_47,4,undirected
Isaiah_3,Jeremiah_48,1,undirected
Isaiah_3,Jeremiah_5,4,undirected
Isaiah_3,Jeremiah_50,5,undirected
Isaiah_3,Job_24,8,undirected
Isaiah_3,Job_29,3,undirected
Isaiah_3,Proverbs_1,18,undirected
Isaiah_3,Proverbs_31,4,undirected
Isaiah_3,Psalms_109,1,undirected
Isaiah_3,Psalms_117,2,undirected
Isaiah_3,Psalms_145,1,undirected
Isaiah_3,Psalms_2,4,undirected
Isaiah_3,Psalms_48,2,undirected
Isaiah_3,Psalms_50,1,undirected
Isaiah_3,Psalms_91,1,undirected
Isaiah_30,1 Samuel_2,6,undirected
Isaiah_30,Amos_3,4,undirected
Isaiah_30,Amos_4,5,undirected
Isaiah_30,Amos_5,10,undirected
Isaiah_30,Amos_6,4,undirected
Isaiah_30,Amos_8,6,undirected
Isaiah_30,Ezekiel_21,12,undirected
Isaiah_30,Ezekiel_33,3,undirected
Isaiah_30,Ezekiel_44,8,undirected
Isaiah_30,Ezekiel_46,3,undirected
Isaiah_30,Hosea_2,1,undirected
Isaiah_30,Hosea_5,1,undirected
Isaiah_30,Isaiah_1,6,undirected
Isaiah_30,Isaiah_10,35,undirected
Isaiah_30,Isaiah_13,5,undirected
Isaiah_30,Isaiah_16,5,undirected
Isaiah_30,Isaiah_17,4,undirected
Isaiah_30,Isaiah_27,3,undirected
Isaiah_30,Isaiah_28,33,undirected
Isaiah_30,Isaiah_29,10,undirected
Isaiah_30,Isaiah_3,4,undirected
Isaiah_30,Isaiah_32,4,undirected
Isaiah_30,Isaiah_33,2,undirected
Isaiah_30,Isaiah_40,15,undirected
Isaiah_30,Isaiah_5,8,undirected
Isaiah_30,Isaiah_55,1,undirected
Isaiah_30,Isaiah_58,8,undirected
Isaiah_30,Isaiah_65,1,undirected
Isaiah_30,Isaiah_66,5,undirected
Isaiah_30,Isaiah_9,3,undirected
Isaiah_30,Jeremiah_13,1,undirected
Isaiah_30,Jeremiah_17,2,undirected
Isaiah_30,Jeremiah_2,1,undirected
Isaiah_30,Jeremiah_31,9,undirected
Isaiah_30,Proverbs_1,5,undirected
Isaiah_30,Psalms_68,1,undirected
Isaiah_31,Isaiah_10,2,undirected
Isaiah_31,Isaiah_19,10,undirected
Isaiah_31,Isaiah_2,13,undirected
Isaiah_31,Isaiah_28,7,undirected
Isaiah_31,Isaiah_29,4,undirected
Isaiah_31,Isaiah_3,11,undirected
Isaiah_31,Isaiah_40,5,undirected
Isaiah_31,Isaiah_42,1,undirected
Isaiah_31,Jeremiah_10,1,undirected
Isaiah_31,Psalms_115,1,undirected
Isaiah_31,Psalms_135,1,undirected
Isaiah_31,Psalms_37,4,undirected
Isaiah_32,Hosea_10,3,undirected
Isaiah_32,Isaiah_13,2,undirected
Isaiah_32,Isaiah_16,6,undirected
Isaiah_32,Isaiah_18,2,undirected
Isaiah_32,Isaiah_19,7,undirected
Isaiah_32,Isaiah_28,3,undirected
Isaiah_32,Isaiah_30,4,undirected
Isaiah_32,Isaiah_33,5,undirected
Isaiah_32,Isaiah_35,16,undirected
Isaiah_32,Isaiah_4,1,undirected
Isaiah_32,Isaiah_60,1,undirected
Isaiah_32,Isaiah_61,25,undirected
Isaiah_32,Isaiah_7,2,undirected
Isaiah_32,Jeremiah_17,3,undirected
Isaiah_32,Job_18,5,undirected
Isaiah_32,Proverbs_21,5,undirected
Isaiah_32,Proverbs_8,2,undirected
Isaiah_32,Psalms_62,1,undirected
Isaiah_33,Ezekiel_27,2,undirected
Isaiah_33,Isaiah_14,2,undirected
Isaiah_33,Isaiah_16,3,undirected
Isaiah_33,Isaiah_17,6,undirected
Isaiah_33,Isaiah_24,12,undirected
Isaiah_33,Isaiah_26,1,undirected
Isaiah_33,Isaiah_30,2,undirected
Isaiah_33,Isaiah_32,5,undirected
Isaiah_33,Isaiah_35,10,undirected
Isaiah_33,Isaiah_40,11,undirected
Isaiah_33,Isaiah_44,1,undirected
Isaiah_33,Isaiah_54,4,undirected
Isaiah_33,Isaiah_58,2,undirected
Isaiah_33,Isaiah_6,2,undirected
Isaiah_33,Isaiah_60,2,undirected
Isaiah_33,Isaiah_64,7,undirected
Isaiah_33,Jeremiah_10,12,undirected
Isaiah_33,Jeremiah_20,3,undirected
Isaiah_33,Jeremiah_30,2,undirected
Isaiah_33,Jeremiah_47,1,undirected
Isaiah_33,Jeremiah_48,4,undirected
Isaiah_33,Job_39,6,undirected
Isaiah_33,Psalms_2,2,undirected
Isaiah_33,Psalms_37,17,undirected
Isaiah_33,Psalms_46,1,undirected
Isaiah_33,Psalms_92,1,undirected
Isaiah_34,Amos_9,1,undirected
Isaiah_34,Isaiah_11,11,undirected
Isaiah_34,Isaiah_13,35,undirected
Isaiah_34,Isaiah_14,5,undirected
Isaiah_34,Isaiah_16,3,undirected
Isaiah_34,Isaiah_2,1,undirected
Isaiah_34,Isaiah_35,5,undirected
Isaiah_34,Isaiah_40,4,undirected
Isaiah_34,Isaiah_61,1,undirected
Isaiah_34,Jeremiah_10,7,undirected
Isaiah_34,Jeremiah_47,1,undirected
Isaiah_34,Job_20,1,undirected
Isaiah_34,Psalms_117,3,undirected
Isaiah_34,Psalms_148,2,undirected
Isaiah_34,Psalms_72,2,undirected
Isaiah_35,Hosea_13,1,undirected
Isaiah_35,Isaiah_11,4,undirected
Isaiah_35,Isaiah_13,2,undirected
Isaiah_35,Isaiah_15,1,undirected
Isaiah_35,Isaiah_16,3,undirected
Isaiah_35,Isaiah_3,8,undirected
Isaiah_35,Isaiah_32,16,undirected
Isaiah_35,Isaiah_33,10,undirected
Isaiah_35,Isaiah_34,5,undirected
Isaiah_35,Isaiah_55,4,undirected
Isaiah_35,Isaiah_61,5,undirected
Isaiah_35,Job_25,3,undirected
Isaiah_35,Job_28,4,undirected
Isaiah_35,Psalms_117,2,undirected
Isaiah_35,Psalms_132,1,undirected
Isaiah_35,Psalms_147,2,undirected
Isaiah_35,Psalms_149,8,undirected
Isaiah_35,Psalms_29,4,undirected
Isaiah_35,Psalms_64,1,undirected
Isaiah_35,Psalms_65,2,undirected
Isaiah_35,Psalms_67,3,undirected
Isaiah_36,1 Kings_22,2,undirected
Isaiah_36,2 Kings_18,60,undirected
Isaiah_36,2 Kings_19,4,undirected
Isaiah_36,2 Kings_3,1,undirected
Isaiah_36,2 Samuel_19,1,undirected
Isaiah_36,Isaiah_37,10,undirected
Isaiah_36,Isaiah_7,5,undirected
Isaiah_36,Jeremiah_26,4,undirected
Isaiah_36,Jeremiah_37,11,undirected
Isaiah_37,2 Kings_18,21,undirected
Isaiah_37,2 Kings_19,60,undirected
Isaiah_37,2 Kings_22,15,undirected
Isaiah_37,Amos_7,1,undirected
Isaiah_37,Isaiah_14,2,undirected
Isaiah_37,Isaiah_36,10,undirected
Isaiah_37,Jeremiah_20,2,undirected
Isaiah_37,Jeremiah_25,1,undirected
Isaiah_37,Jeremiah_27,1,undirected
Isaiah_37,Jeremiah_31,1,undirected
Isaiah_37,Jeremiah_32,11,undirected
Isaiah_37,Jeremiah_36,2,undirected
Isaiah_37,Jeremiah_42,2,undirected
Isaiah_38,1 Samuel_20,5,undirected
Isaiah_38,2 Kings_19,1,undirected
Isaiah_38,2 Kings_20,51,undirected
Isaiah_38,2 Samuel_19,1,undirected
Isaiah_38,Amos_7,2,undirected
Isaiah_38,Isaiah_22,4,undirected
Isaiah_38,Isaiah_39,1,undirected
Isaiah_38,Jeremiah_15,2,undirected
Isaiah_38,Jeremiah_20,1,undirected
Isaiah_38,Jeremiah_31,9,undirected
Isaiah_38,Jeremiah_45,3,undirected
Isaiah_38,Psalms_116,7,undirected
Isaiah_39,1 Kings_4,2,undirected
Isaiah_39,1 Samuel_22,1,undirected
Isaiah_39,2 Kings_10,4,undirected
Isaiah_39,2 Kings_20,57,undirected
Isaiah_39,Ezekiel_27,8,undirected
Isaiah_39,Isaiah_38,1,undirected
Isaiah_39,Jeremiah_20,2,undirected
Isaiah_39,Jeremiah_40,2,undirected
Isaiah_39,Jeremiah_49,1,undirected
Isaiah_39,Psalms_117,1,undirected
Isaiah_39,Psalms_87,8,undirected
Isaiah_4,Ezekiel_48,5,undirected
Isaiah_4,Isaiah_16,3,undirected
Isaiah_4,Isaiah_18,9,undirected
Isaiah_4,Isaiah_19,3,undirected
Isaiah_4,Isaiah_27,5,undirected
Isaiah_4,Isaiah_3,12,undirected
Isaiah_4,Isaiah_32,1,undirected
Isaiah_4,Psalms_117,3,undirected
Isaiah_4,Psalms_128,2,undirected
Isaiah_4,Psalms_137,4,undirected
Isaiah_4,Psalms_149,16,undirected
Isaiah_4,Psalms_150,1,undirected
Isaiah_4,Psalms_87,4,undirected
Isaiah_40,Amos_3,1,undirected
Isaiah_40,Ezekiel_17,12,undirected
Isaiah_40,Ezekiel_18,2,undirected
Isaiah_40,Ezekiel_19,2,undirected
Isaiah_40,Hosea_14,3,undirected
Isaiah_40,Isaiah_17,1,undirected
Isaiah_40,Isaiah_23,2,undirected
Isaiah_40,Isaiah_24,2,undirected
Isaiah_40,Isaiah_28,16,undirected
Isaiah_40,Isaiah_29,11,undirected
Isaiah_40,Isaiah_30,15,undirected
Isaiah_40,Isaiah_31,5,undirected
Isaiah_40,Isaiah_33,11,undirected
Isaiah_40,Isaiah_34,4,undirected
Isaiah_40,Isaiah_41,9,undirected
Isaiah_40,Isaiah_42,11,undirected
Isaiah_40,Isaiah_44,34,undirected
Isaiah_40,Isaiah_49,3,undirected
Isaiah_40,Isaiah_5,1,undirected
Isaiah_40,Isaiah_51,4,undirected
Isaiah_40,Isaiah_52,7,undirected
Isaiah_40,Isaiah_53,13,undirected
Isaiah_40,Isaiah_55,10,undirected
Isaiah_40,Isaiah_57,6,undirected
Isaiah_40,Isaiah_58,2,undirected
Isaiah_40,Isaiah_61,13,undirected
Isaiah_40,Isaiah_62,4,undirected
Isaiah_40,Isaiah_64,5,undirected
Isaiah_40,Isaiah_65,2,undirected
Isaiah_40,Isaiah_66,3,undirected
Isaiah_40,Isaiah_8,4,undirected
Isaiah_40,Jeremiah_10,30,undirected
Isaiah_40,Jeremiah_17,1,undirected
Isaiah_40,Job_12,19,undirected
Isaiah_40,Job_19,7,undirected
Isaiah_40,Job_21,10,undirected
Isaiah_40,Job_24,2,undirected
Isaiah_40,Job_26,8,undirected
Isaiah_40,Job_27,4,undirected
Isaiah_40,Job_28,5,undirected
Isaiah_40,Job_3,6,undirected
Isaiah_40,Job_36,3,undirected
Isaiah_40,Job_37,7,undirected
Isaiah_40,Job_38,2,undirected
Isaiah_40,Job_39,6,undirected
Isaiah_40,Job_40,11,undirected
Isaiah_40,Proverbs_30,4,undirected
Isaiah_40,Proverbs_8,1,undirected
Isaiah_40,Psalms_103,3,undirected
Isaiah_40,Psalms_147,5,undirected
Isaiah_40,Psalms_50,2,undirected
Isaiah_40,Psalms_58,3,undirected
Isaiah_40,Psalms_62,4,undirected
Isaiah_40,Psalms_68,4,undirected
Isaiah_41,Ezekiel_2,1,undirected
Isaiah_41,Isaiah_40,9,undirected
Isaiah_41,Isaiah_43,34,undirected
Isaiah_41,Isaiah_44,40,undirected
Isaiah_41,Isaiah_45,30,undirected
Isaiah_41,Isaiah_50,8,undirected
Isaiah_42,Amos_9,3,undirected
Isaiah_42,Hosea_14,2,undirected
Isaiah_42,Hosea_2,2,undirected
Isaiah_42,Hosea_5,2,undirected
Isaiah_42,Hosea_6,2,undirected
Isaiah_42,Isaiah_28,2,undirected
Isaiah_42,Isaiah_31,1,undirected
Isaiah_42,Isaiah_40,11,undirected
Isaiah_42,Isaiah_44,21,undirected
Isaiah_42,Isaiah_46,4,undirected
Isaiah_42,Isaiah_48,11,undirected
Isaiah_42,Isaiah_49,15,undirected
Isaiah_42,Isaiah_50,2,undirected
Isaiah_42,Isaiah_51,8,undirected
Isaiah_42,Isaiah_55,3,undirected
Isaiah_42,Isaiah_61,1,undirected
Isaiah_42,Isaiah_66,2,undirected
Isaiah_42,Jeremiah_10,1,undirected
Isaiah_42,Jeremiah_15,2,undirected
Isaiah_42,Job_12,2,undirected
Isaiah_42,Job_27,1,undirected
Isaiah_42,Job_9,2,undirected
Isaiah_43,Isaiah_41,34,undirected
Isaiah_43,Isaiah_44,14,undirected
Isaiah_43,Isaiah_45,14,undirected
Isaiah_43,Isaiah_48,38,undirected
Isaiah_43,Isaiah_56,2,undirected
Isaiah_43,Isaiah_57,2,undirected
Isaiah_43,Jeremiah_2,2,undirected
Isaiah_43,Psalms_50,7,undirected
Isaiah_44,Amos_2,1,undirected
Isaiah_44,Ezekiel_17,3,undirected
Isaiah_44,Ezekiel_22,2,undirected
Isaiah_44,Hosea_12,1,undirected
Isaiah_44,Isaiah_33,1,undirected
Isaiah_44,Isaiah_40,34,undirected
Isaiah_44,Isaiah_41,40,undirected
Isaiah_44,Isaiah_42,21,undirected
Isaiah_44,Isaiah_43,14,undirected
Isaiah_44,Isaiah_45,50,undirected
Isaiah_44,Isaiah_46,9,undirected
Isaiah_44,Isaiah_47,1,undirected
Isaiah_44,Isaiah_48,11,undirected
Isaiah_44,Isaiah_49,11,undirected
Isaiah_44,Isaiah_50,7,undirected
Isaiah_44,Isaiah_66,2,undirected
Isaiah_44,Jeremiah_10,6,undirected
Isaiah_44,Job_15,1,undirected
Isaiah_44,Job_19,1,undirected
Isaiah_44,Job_28,1,undirected
Isaiah_44,Job_33,1,undirected
Isaiah_44,Job_41,11,undirected
Isaiah_44,Proverbs_30,2,undirected
Isaiah_44,Psalms_50,3,undirected
Isaiah_45,Isaiah_41,30,undirected
Isaiah_45,Isaiah_43,14,undirected
Isaiah_45,Isaiah_44,50,undirected
Isaiah_45,Isaiah_46,3,undirected
Isaiah_45,Isaiah_48,12,undirected
Isaiah_45,Isaiah_49,6,undirected
Isaiah_45,Jeremiah_10,15,undirected
Isaiah_45,Jeremiah_30,2,undirected
Isaiah_45,Jeremiah_49,1,undirected
Isaiah_45,Psalms_50,1,undirected
Isaiah_45,Psalms_53,1,undirected
Isaiah_45,Psalms_73,1,undirected
Isaiah_46,Ezekiel_25,5,undirected
Isaiah_46,Isaiah_22,2,undirected
Isaiah_46,Isaiah_42,4,undirected
Isaiah_46,Isaiah_44,9,undirected
Isaiah_46,Isaiah_45,3,undirected
Isaiah_46,Isaiah_48,5,undirected
Isaiah_46,Jeremiah_30,5,undirected
Isaiah_46,Psalms_148,2,undirected
Isaiah_46,Psalms_22,22,undirected
Isaiah_46,Psalms_86,3,undirected
Isaiah_47,Ezekiel_27,11,undirected
Isaiah_47,Ezekiel_28,10,undirected
Isaiah_47,Isaiah_44,1,undirected
Isaiah_47,Isaiah_54,16,undirected
Isaiah_47,Isaiah_60,3,undirected
Isaiah_47,Jeremiah_3,4,undirected
Isaiah_47,Jeremiah_30,8,undirected
Isaiah_47,Job_22,1,undirected
Isaiah_47,Job_5,4,undirected
Isaiah_47,Proverbs_6,1,undirected
Isaiah_47,Psalms_71,1,undirected
Isaiah_48,Isaiah_42,11,undirected
Isaiah_48,Isaiah_43,38,undirected
Isaiah_48,Isaiah_44,11,undirected
Isaiah_48,Isaiah_45,12,undirected
Isaiah_48,Isaiah_46,5,undirected
Isaiah_48,Psalms_50,2,undirected
Isaiah_48,Psalms_81,2,undirected
Isaiah_49,Ezekiel_16,1,undirected
Isaiah_49,Ezekiel_27,1,undirected
Isaiah_49,Isaiah_14,3,undirected
Isaiah_49,Isaiah_40,3,undirected
Isaiah_49,Isaiah_42,15,undirected
Isaiah_49,Isaiah_44,11,undirected
Isaiah_49,Isaiah_45,6,undirected
Isaiah_49,Isaiah_5,4,undirected
Isaiah_49,Isaiah_51,18,undirected
Isaiah_49,Isaiah_52,14,undirected
Isaiah_49,Isaiah_54,11,undirected
Isaiah_49,Isaiah_58,15,undirected
Isaiah_49,Isaiah_60,33,undirected
Isaiah_49,Jeremiah_13,3,undirected
Isaiah_49,Jeremiah_3,2,undirected
Isaiah_49,Jeremiah_30,3,undirected
Isaiah_49,Jeremiah_31,29,undirected
Isaiah_49,Jeremiah_4,2,undirected
Isaiah_49,Job_19,7,undirected
Isaiah_49,Job_24,8,undirected
Isaiah_49,Psalms_50,4,undirected
Isaiah_49,Psalms_89,2,undirected
Isaiah_5,Amos_5,8,undirected
Isaiah_5,Amos_6,1,undirected
Isaiah_5,Ezekiel_27,2,undirected
Isaiah_5,Hosea_10,2,undirected
Isaiah_5,Hosea_8,3,undirected
Isaiah_5,Hosea_9,1,undirected
Isaiah_5,Isaiah_1,2,undirected
Isaiah_5,Isaiah_10,7,undirected
Isaiah_5,Isaiah_13,2,undirected
Isaiah_5,Isaiah_27,2,undirected
Isaiah_5,Isaiah_29,36,undirected
Isaiah_5,Isaiah_3,7,undirected
Isaiah_5,Isaiah_30,8,undirected
Isaiah_5,Isaiah_40,1,undirected
Isaiah_5,Isaiah_49,4,undirected
Isaiah_5,Isaiah_51,4,undirected
Isaiah_5,Isaiah_61,1,undirected
Isaiah_5,Isaiah_8,3,undirected
Isaiah_5,Jeremiah_18,2,undirected
Isaiah_5,Jeremiah_51,1,undirected
Isaiah_50,Ezekiel_13,11,undirected
Isaiah_50,Ezekiel_34,7,undirected
Isaiah_50,Hosea_2,1,undirected
Isaiah_50,Isaiah_41,8,undirected
Isaiah_50,Isaiah_42,2,undirected
Isaiah_50,Isaiah_44,7,undirected
Isaiah_50,Isaiah_51,7,undirected
Isaiah_50,Isaiah_59,3,undirected
Isaiah_50,Isaiah_61,1,undirected
Isaiah_50,Job_12,2,undirected
Isaiah_50,Job_13,7,undirected
Isaiah_50,Job_17,3,undirected
Isaiah_50,Job_3,2,undirected
Isaiah_50,Job_6,1,undirected
Isaiah_50,Psalms_117,1,undirected
Isaiah_51,2 Samuel_22,1,undirected
Isaiah_51,Amos_6,5,undirected
Isaiah_51,Ezekiel_27,3,undirected
Isaiah_51,Isaiah_1,6,undirected
Isaiah_51,Isaiah_10,18,undirected
Isaiah_51,Isaiah_22,10,undirected
Isaiah_51,Isaiah_26,1,undirected
Isaiah_51,Isaiah_40,4,undirected
Isaiah_51,Isaiah_42,8,undirected
Isaiah_51,Isaiah_49,18,undirected
Isaiah_51,Isaiah_5,4,undirected
Isaiah_51,Isaiah_50,7,undirected
Isaiah_51,Isaiah_52,5,undirected
Isaiah_51,Isaiah_57,7,undirected
Isaiah_51,Isaiah_61,4,undirected
Isaiah_51,Isaiah_62,1,undirected
Isaiah_51,Isaiah_63,22,undirected
Isaiah_51,Isaiah_65,1,undirected
Isaiah_51,Jeremiah_15,11,undirected
Isaiah_51,Jeremiah_20,4,undirected
Isaiah_51,Jeremiah_31,2,undirected
Isaiah_51,Jeremiah_48,1,undirected
Isaiah_51,Job_38,1,undirected
Isaiah_51,Psalms_102,3,undirected
Isaiah_51,Psalms_104,18,undirected
Isaiah_51,Psalms_118,3,undirected
Isaiah_51,Psalms_144,1,undirected
Isaiah_51,Psalms_45,1,undirected
Isaiah_52,Amos_5,1,undirected
Isaiah_52,Amos_6,1,undirected
Isaiah_52,Ezekiel_27,1,undirected
Isaiah_52,Ezekiel_34,8,undirected
Isaiah_52,Isaiah_40,7,undirected
Isaiah_52,Isaiah_49,14,undirected
Isaiah_52,Isaiah_51,5,undirected
Isaiah_52,Isaiah_61,2,undirected
Isaiah_52,Jeremiah_31,1,undirected
Isaiah_52,Jeremiah_48,3,undirected
Isaiah_52,Jeremiah_49,3,undirected
Isaiah_52,Jeremiah_6,6,undirected
Isaiah_52,Psalms_135,2,undirected
Isaiah_52,Psalms_87,6,undirected
Isaiah_53,Ezekiel_18,2,undirected
Isaiah_53,Ezekiel_19,4,undirected
Isaiah_53,Hosea_12,6,undirected
Isaiah_53,Hosea_13,5,undirected
Isaiah_53,Isaiah_40,13,undirected
Isaiah_53,Isaiah_57,4,undirected
Isaiah_53,Isaiah_59,16,undirected
Isaiah_53,Isaiah_61,1,undirected
Isaiah_53,Job_18,14,undirected
Isaiah_53,Job_20,8,undirected
Isaiah_53,Job_29,3,undirected
Isaiah_53,Job_3,2,undirected
Isaiah_53,Job_31,2,undirected
Isaiah_53,Job_35,2,undirected
Isaiah_53,Proverbs_13,3,undirected
Isaiah_53,Proverbs_19,2,undirected
Isaiah_53,Psalms_100,2,undirected
Isaiah_53,Psalms_117,6,undirected
Isaiah_53,Psalms_150,3,undirected
Isaiah_53,Psalms_22,8,undirected
Isaiah_53,Psalms_49,1,undirected
Isaiah_54,Isaiah_16,3,undirected
Isaiah_54,Isaiah_33,4,undirected
Isaiah_54,Isaiah_47,16,undirected
Isaiah_54,Isaiah_49,11,undirected
Isaiah_54,Isaiah_58,4,undirected
Isaiah_54,Isaiah_60,3,undirected
Isaiah_54,Isaiah_61,1,undirected
Isaiah_54,Isaiah_62,33,undirected
Isaiah_54,Jeremiah_10,4,undirected
Isaiah_54,Jeremiah_31,21,undirected
Isaiah_54,Jeremiah_49,2,undirected
Isaiah_54,Psalms_128,2,undirected
Isaiah_54,Psalms_91,7,undirected
Isaiah_55,Amos_4,11,undirected
Isaiah_55,Hosea_2,2,undirected
Isaiah_55,Isaiah_30,1,undirected
Isaiah_55,Isaiah_35,4,undirected
Isaiah_55,Isaiah_40,10,undirected
Isaiah_55,Isaiah_42,3,undirected
Isaiah_55,Isaiah_56,1,undirected
Isaiah_55,Isaiah_61,25,undirected
Isaiah_55,Isaiah_65,6,undirected
Isaiah_55,Isaiah_7,2,undirected
Isaiah_55,Jeremiah_10,4,undirected
Isaiah_55,Proverbs_27,1,undirected
Isaiah_55,Psalms_100,2,undirected
Isaiah_55,Psalms_117,3,undirected
Isaiah_56,Ezekiel_34,3,undirected
Isaiah_56,Ezekiel_44,6,undirected
Isaiah_56,Isaiah_3,1,undirected
Isaiah_56,Isaiah_43,2,undirected
Isaiah_56,Isaiah_55,1,undirected
Isaiah_56,Isaiah_61,15,undirected
Isaiah_56,Isaiah_62,6,undirected
Isaiah_56,Jeremiah_25,1,undirected
Isaiah_56,Jeremiah_31,8,undirected
Isaiah_56,Jeremiah_33,2,undirected
Isaiah_56,Jeremiah_48,2,undirected
Isaiah_56,Jeremiah_9,6,undirected
Isaiah_56,Psalms_117,1,undirected
Isaiah_56,Psalms_118,5,undirected
Isaiah_56,Psalms_35,1,undirected
Isaiah_57,Ezekiel_21,1,undirected
Isaiah_57,Isaiah_10,4,undirected
Isaiah_57,Isaiah_14,1,undirected
Isaiah_57,Isaiah_40,6,undirected
Isaiah_57,Isaiah_43,2,undirected
Isaiah_57,Isaiah_51,7,undirected
Isaiah_57,Isaiah_53,4,undirected
Isaiah_57,Jeremiah_2,1,undirected
Isaiah_57,Job_22,1,undirected
Isaiah_57,Job_30,6,undirected
Isaiah_57,Proverbs_22,1,undirected
Isaiah_57,Proverbs_6,3,undirected
Isaiah_57,Psalms_117,1,undirected
Isaiah_57,Psalms_22,8,undirected
Isaiah_57,Psalms_32,5,undirected
Isaiah_57,Psalms_89,10,undirected
Isaiah_58,Amos_8,4,undirected
Isaiah_58,Ezekiel_27,3,undirected
Isaiah_58,Isaiah_28,2,undirected
Isaiah_58,Isaiah_3,5,undirected
Isaiah_58,Isaiah_30,8,undirected
Isaiah_58,Isaiah_33,2,undirected
Isaiah_58,Isaiah_40,2,undirected
Isaiah_58,Isaiah_49,15,undirected
Isaiah_58,Isaiah_54,4,undirected
Isaiah_58,Isaiah_61,1,undirected
Isaiah_58,Isaiah_62,2,undirected
Isaiah_58,Job_22,4,undirected
Isaiah_58,Job_30,1,undirected
Isaiah_58,Proverbs_22,4,undirected
Isaiah_58,Proverbs_27,4,undirected
Isaiah_58,Proverbs_5,3,undirected
